SUBDIVISION,YEAR,ANNUAL PRECIPITATION,QUARTER,PRECIPITATION,SEVERITY,TERRAIN,CLIMATE
ANDAMAN & NICOBAR ISLANDS,1975,3085.7,Jan-Feb,304.4,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1975,3085.7,Mar-May,395.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1975,3085.7,Jun-Sep,1589.1,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1975,3085.7,Oct-Dec,797,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1976,3276,Jan-Feb,30.6,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1976,3276,Mar-May,713.5,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1976,3276,Jun-Sep,1698.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1976,3276,Oct-Dec,833.7,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1977,2388.2,Jan-Feb,122.9,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1977,2388.2,Mar-May,288.3,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1977,2388.2,Jun-Sep,1492.9,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1977,2388.2,Oct-Dec,484.1,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1978,2712.4,Jan-Feb,138.9,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1978,2712.4,Mar-May,425.9,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1978,2712.4,Jun-Sep,1775.9,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1978,2712.4,Oct-Dec,371.6,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1979,1849.4,Jan-Feb,44.9,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1979,1849.4,Mar-May,215,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1979,1849.4,Jun-Sep,1242.5,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1979,1849.4,Oct-Dec,347,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1980,3625.3,Jan-Feb,6.3,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1980,3625.3,Mar-May,776.5,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1980,3625.3,Jun-Sep,1946.3,2,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1980,3625.3,Oct-Dec,896.3,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1981,3074.8,Jan-Feb,38.9,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1981,3074.8,Mar-May,366.7,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1981,3074.8,Jun-Sep,1908,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1981,3074.8,Oct-Dec,761.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1982,2384.5,Jan-Feb,11.6,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1982,2384.5,Mar-May,333.3,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1982,2384.5,Jun-Sep,1575.8,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1982,2384.5,Oct-Dec,463.8,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1983,2792.4,Jan-Feb,22.1,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1983,2792.4,Mar-May,253,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1983,2792.4,Jun-Sep,1892.4,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1983,2792.4,Oct-Dec,624.9,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1984,2820.3,Jan-Feb,243.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1984,2820.3,Mar-May,345.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1984,2820.3,Jun-Sep,1280.7,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1984,2820.3,Oct-Dec,951.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1985,2630.8,Jan-Feb,31.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1985,2630.8,Mar-May,357.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1985,2630.8,Jun-Sep,1557,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1985,2630.8,Oct-Dec,685.4,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1986,2187.8,Jan-Feb,15.4,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1986,2187.8,Mar-May,312.3,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1986,2187.8,Jun-Sep,1473.6,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1986,2187.8,Oct-Dec,386.5,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1987,2764,Jan-Feb,107.6,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1987,2764,Mar-May,200.9,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1987,2764,Jun-Sep,1434.5,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1987,2764,Oct-Dec,1021,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1988,3323,Jan-Feb,50.1,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1988,3323,Mar-May,538.1,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1988,3323,Jun-Sep,1810.5,1,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1988,3323,Oct-Dec,924.3,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1989,2533.6,Jan-Feb,68.8,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1989,2533.6,Mar-May,490,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1989,2533.6,Jun-Sep,1424.1,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1989,2533.6,Oct-Dec,550.7,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1990,2183.4,Jan-Feb,13.6,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1990,2183.4,Mar-May,536.8,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1990,2183.4,Jun-Sep,1108,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1990,2183.4,Oct-Dec,525.1,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1991,2535.8,Jan-Feb,18,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1991,2535.8,Mar-May,352.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1991,2535.8,Jun-Sep,1689.3,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1991,2535.8,Oct-Dec,476.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1992,2098.7,Jan-Feb,86.8,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1992,2098.7,Mar-May,246.8,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1992,2098.7,Jun-Sep,1436.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1992,2098.7,Oct-Dec,328.8,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1993,2237.4,Jan-Feb,14.9,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1993,2237.4,Mar-May,355,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1993,2237.4,Jun-Sep,1312.5,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1993,2237.4,Oct-Dec,555,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1994,3262.8,Jan-Feb,42.6,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1994,3262.8,Mar-May,687.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1994,3262.8,Jun-Sep,2191.5,3,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1994,3262.8,Oct-Dec,341.5,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1995,3115.4,Jan-Feb,64.3,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1995,3115.4,Mar-May,348.1,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1995,3115.4,Jun-Sep,1933.9,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1995,3115.4,Oct-Dec,769.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1996,2996.9,Jan-Feb,57,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1996,2996.9,Mar-May,424.1,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1996,2996.9,Jun-Sep,1764.3,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1996,2996.9,Oct-Dec,751.5,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1997,2755.1,Jan-Feb,9.5,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1997,2755.1,Mar-May,296.9,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1997,2755.1,Jun-Sep,1988.8,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1997,2755.1,Oct-Dec,459.9,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1998,2846.4,Jan-Feb,0.9,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1998,2846.4,Mar-May,348.9,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1998,2846.4,Jun-Sep,1561.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1998,2846.4,Oct-Dec,935.4,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1999,2699.7,Jan-Feb,91.4,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1999,2699.7,Mar-May,542.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1999,2699.7,Jun-Sep,1358,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,1999,2699.7,Oct-Dec,708.1,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2000,2763.2,Jan-Feb,112,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2000,2763.2,Mar-May,812.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2000,2763.2,Jun-Sep,1244.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2000,2763.2,Oct-Dec,594.7,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2001,3080.9,Jan-Feb,104.7,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2001,3080.9,Mar-May,878.7,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2001,3080.9,Jun-Sep,1515.4,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2001,3080.9,Oct-Dec,582,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2002,2620.2,Jan-Feb,10.7,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2002,2620.2,Mar-May,478.4,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2002,2620.2,Jun-Sep,1525.6,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2002,2620.2,Oct-Dec,605.5,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2003,2355.9,Jan-Feb,52.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2003,2355.9,Mar-May,465,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2003,2355.9,Jun-Sep,1406.1,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2003,2355.9,Oct-Dec,432.5,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2004,2460.1,Jan-Feb,90.4,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2004,2460.1,Mar-May,583.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2004,2460.1,Jun-Sep,1392.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2004,2460.1,Oct-Dec,394.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2005,2954.7,Jan-Feb,0,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2005,2954.7,Mar-May,376.8,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2005,2954.7,Jun-Sep,1700.4,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2005,2954.7,Oct-Dec,877.5,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2006,2404.7,Jan-Feb,30.7,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2006,2404.7,Mar-May,534,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2006,2404.7,Jun-Sep,1314.9,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2006,2404.7,Oct-Dec,525.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2007,2748,Jan-Feb,6.5,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2007,2748,Mar-May,429.6,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2007,2748,Jun-Sep,1793.1,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2007,2748,Oct-Dec,518.9,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2008,3374.8,Jan-Feb,77.6,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2008,3374.8,Mar-May,877.3,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2008,3374.8,Jun-Sep,1783.1,2,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2008,3374.8,Oct-Dec,636.8,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2009,2538.6,Jan-Feb,30.8,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2009,2538.6,Mar-May,493.7,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2009,2538.6,Jun-Sep,1627.1,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2009,2538.6,Oct-Dec,386.9,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2010,3157.1,Jan-Feb,109.8,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2010,3157.1,Mar-May,332.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2010,3157.1,Jun-Sep,1797.8,1,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2010,3157.1,Oct-Dec,917.3,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2011,3828,Jan-Feb,350.7,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2011,3828,Mar-May,710.7,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2011,3828,Jun-Sep,2165,2,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2011,3828,Oct-Dec,601.6,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2012,3497.6,Jan-Feb,165.6,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2012,3497.6,Mar-May,620.5,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2012,3497.6,Jun-Sep,2014,2,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2012,3497.6,Oct-Dec,697.5,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2013,3757.8,Jan-Feb,104.7,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2013,3757.8,Mar-May,598.6,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2013,3757.8,Jun-Sep,2152.1,2,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2013,3757.8,Oct-Dec,902.4,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2014,2622.4,Jan-Feb,50.5,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2014,2622.4,Mar-May,249.1,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2014,2622.4,Jun-Sep,1618.7,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2014,2622.4,Oct-Dec,704.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2015,2904.6,Jan-Feb,134.4,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2015,2904.6,Mar-May,473.2,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2015,2904.6,Jun-Sep,1678.6,0,Island,Tropical
ANDAMAN & NICOBAR ISLANDS,2015,2904.6,Oct-Dec,618.4,0,Island,Tropical
ARUNACHAL PRADESH,1916,NA,Jan-Feb,117.9,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1916,NA,Mar-May,811.8,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1916,NA,Jun-Sep,NA,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1916,NA,Oct-Dec,NA,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1917,NA,Jan-Feb,185.9,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1917,NA,Mar-May,NA,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1917,NA,Jun-Sep,2772.8,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1917,NA,Oct-Dec,262.8,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1918,5486.3,Jan-Feb,21.4,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1918,5486.3,Mar-May,1196.9,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1918,5486.3,Jun-Sep,4121.3,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1918,5486.3,Oct-Dec,146.7,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1919,4693.9,Jan-Feb,102.3,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1919,4693.9,Mar-May,706,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1919,4693.9,Jun-Sep,2888,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1919,4693.9,Oct-Dec,997.6,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1920,4106.7,Jan-Feb,210.3,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1920,4106.7,Mar-May,1143.9,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1920,4106.7,Jun-Sep,2649.2,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1920,4106.7,Oct-Dec,103.3,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1921,5691.4,Jan-Feb,133.2,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1921,5691.4,Mar-May,1136.3,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1921,5691.4,Jun-Sep,4155.5,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1921,5691.4,Oct-Dec,266.4,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1922,4187.2,Jan-Feb,110.1,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1922,4187.2,Mar-May,820.4,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1922,4187.2,Jun-Sep,2723.9,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1922,4187.2,Oct-Dec,532.8,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1923,3507.5,Jan-Feb,170.2,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1923,3507.5,Mar-May,720.3,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1923,3507.5,Jun-Sep,2555.7,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1923,3507.5,Oct-Dec,61.3,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1924,4450.5,Jan-Feb,130.8,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1924,4450.5,Mar-May,752.2,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1924,4450.5,Jun-Sep,3232.3,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1924,4450.5,Oct-Dec,335.2,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1925,4439.8,Jan-Feb,194.6,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1925,4439.8,Mar-May,953.5,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1925,4439.8,Jun-Sep,3129.3,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1925,4439.8,Oct-Dec,162.4,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1926,3521.6,Jan-Feb,78.9,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1926,3521.6,Mar-May,676.9,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1926,3521.6,Jun-Sep,2386.4,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1926,3521.6,Oct-Dec,379.4,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1927,5253.2,Jan-Feb,256.8,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1927,5253.2,Mar-May,636.1,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1927,5253.2,Jun-Sep,3805.3,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1927,5253.2,Oct-Dec,555,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1928,5272.7,Jan-Feb,88.6,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1928,5272.7,Mar-May,673.5,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1928,5272.7,Jun-Sep,3849.2,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1928,5272.7,Oct-Dec,661.4,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1929,4320.2,Jan-Feb,204.1,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1929,4320.2,Mar-May,1232.4,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1929,4320.2,Jun-Sep,2521.8,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1929,4320.2,Oct-Dec,362,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1930,4334.1,Jan-Feb,148.7,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1930,4334.1,Mar-May,916.8,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1930,4334.1,Jun-Sep,2789.5,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1930,4334.1,Oct-Dec,479.1,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1931,4872.1,Jan-Feb,251,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1931,4872.1,Mar-May,1012,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1931,4872.1,Jun-Sep,3367.7,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1931,4872.1,Oct-Dec,241.3,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1932,4850.9,Jan-Feb,180.5,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1932,4850.9,Mar-May,1049.8,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1932,4850.9,Jun-Sep,3177.1,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1932,4850.9,Oct-Dec,443.5,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1933,3773.3,Jan-Feb,115.4,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1933,3773.3,Mar-May,804.8,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1933,3773.3,Jun-Sep,2586.5,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1933,3773.3,Oct-Dec,266.6,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1934,4575.7,Jan-Feb,173.2,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1934,4575.7,Mar-May,1177.9,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1934,4575.7,Jun-Sep,2984,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1934,4575.7,Oct-Dec,240.6,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1935,4173.7,Jan-Feb,161.8,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1935,4173.7,Mar-May,680.9,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1935,4173.7,Jun-Sep,3237.5,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1935,4173.7,Oct-Dec,93.6,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1936,4788.9,Jan-Feb,281.1,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1936,4788.9,Mar-May,822.2,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1936,4788.9,Jun-Sep,3218.6,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1936,4788.9,Oct-Dec,467,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1937,3375.1,Jan-Feb,125.5,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1937,3375.1,Mar-May,751.2,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1937,3375.1,Jun-Sep,2224.6,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1937,3375.1,Oct-Dec,273.8,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1938,6129,Jan-Feb,266.4,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1938,6129,Mar-May,1042.3,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1938,6129,Jun-Sep,4534.5,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1938,6129,Oct-Dec,285.8,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1939,3898.7,Jan-Feb,154.2,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1939,3898.7,Mar-May,815.5,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1939,3898.7,Jun-Sep,2757.6,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1939,3898.7,Oct-Dec,171.4,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1940,4099.3,Jan-Feb,181.2,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1940,4099.3,Mar-May,996.2,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1940,4099.3,Jun-Sep,2710.7,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1940,4099.3,Oct-Dec,211.3,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1941,4220.2,Jan-Feb,139.1,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1941,4220.2,Mar-May,1055.7,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1941,4220.2,Jun-Sep,2870.3,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1941,4220.2,Oct-Dec,155.2,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1942,3828.2,Jan-Feb,180.7,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1942,3828.2,Mar-May,1169.1,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1942,3828.2,Jun-Sep,2436.6,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1942,3828.2,Oct-Dec,41.9,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1943,4326.7,Jan-Feb,210.8,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1943,4326.7,Mar-May,1265.4,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1943,4326.7,Jun-Sep,2629.2,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1943,4326.7,Oct-Dec,221.3,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1944,3904.3,Jan-Feb,140.1,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1944,3904.3,Mar-May,972.9,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1944,3904.3,Jun-Sep,2383,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1944,3904.3,Oct-Dec,408.4,0,Hilly,Sub-tropical
ARUNACHAL PRADESH,1945,3649.3,Jan-Feb,151.2,0,Hilly,Sub-tropical
